source,dir,name,slug,description,home_relative,sha256,lines,bytes,is_link,generic_description
codex,grammar-check,Grammar 检查,grammar-check,Grammar 检查：辅助完成相关分析、生成或审查任务,.codex\skills\grammar-check\SKILL.md,0c75ac4f0abda9076babece0eae32d6d5ce38e6bc1ffc5f356b35982f06eb22e,212,9602,False,True
codex,graphql-design,Graphql 设计,graphql-design,Graphql 设计：辅助完成相关分析、生成或审查任务,.codex\skills\graphql-design\SKILL.md,66f5ee41666adf7fd81e6ec458821c714b9916ea061cdcce17e2e10934c4c5c5,195,5058,False,True
codex,grill-me,Grill Me,grill-me,Grill Me：辅助完成相关分析、生成或审查任务,.codex\skills\grill-me\SKILL.md,6f049d6dbc35a60bc3af7d8503032283a7dc8caf6267cf37ae59c1ed523ce2a4,10,481,False,True
codex,grill-with-docs,Grill 文档,grill-with-docs,文档/ADR：架构决策记录与技术说明撰写,.codex\skills\grill-with-docs\SKILL.md,a3ab5a54f6f2095ddadb1fdfc3be6e801a07811e18f108d8bec18df9d2e6289a,88,3435,False,False
codex,growth-loops,增长 Loops,growth-loops,增长 Loops：辅助完成相关分析、生成或审查任务,.codex\skills\growth-loops\SKILL.md,a1a92ef9f2fb2e7465153fa92d42cccee3f69842e328309737c44b0681e4b3ef,128,5653,False,True
codex,gtm-motions,营销/文案,gtm-motions,营销/文案：落地页、活动与转化文案,.codex\skills\gtm-motions\SKILL.md,26ec7903a12659f52f52258b392bdf1052f0b11b008c2b8e371c8f3d8bd373a7,158,7405,False,False
codex,gtm-strategy,GTM 策略,gtm-strategy,营销/文案：落地页、活动与转化文案,.codex\skills\gtm-strategy\SKILL.md,ad4ce706bff870bd02d5788ba12691b8ac052279250066040095257cda6b9473,97,3921,False,False
codex,guizang-ppt-skill,归藏 · 网页杂志风 PPT,guizang-ppt-skill,网页横向翻页 PPT：WebGL 背景、章节幕封、杂志/瑞士两种风格,.codex\skills\guizang-ppt-skill\SKILL.md,9cc2d2f141197832c803923b7cc68640d3f2bcdd69a5db154cfece4d9012b186,541,35696,True,False
codex,handoff,交接,handoff,交接：辅助完成相关分析、生成或审查任务,.codex\skills\handoff\SKILL.md,bf74c649f0faee9754fde6685574c81822edb8f50557a664f80c8fad953b4105,14,777,False,True
codex,high-end-visual-design,高 端 视觉 设计,high-end-visual-design,高 端 视觉 设计,.codex\skills\high-end-visual-design\SKILL.md,2b78656bd9f7b038e7b3ae0d2f563ed9002e48b01b6656885ca8b98a40ce85b9,100,10411,False,False
codex,hookify-rules,编写 Hookify 规则,hookify-rules,Hook/自动化：提交前检查与 Agent 工作流钩子,.codex\skills\hookify-rules\SKILL.md,73f1a2f3a33cd0f0699a8f45c42f36263a83da4f3b6b50b2094d7ff21499c0eb,128,3439,False,False
codex,html-slide-to-pptx,HTML 幻灯转 PPTX,html-slide-to-pptx,HTML 幻灯 → 可编辑 PowerPoint；浏览器一键导出,.codex\skills\html-slide-to-pptx\SKILL.md,757e714f6da9fbd48a789de8d8f8438e11dcc6726df3577e65fa52c5728fd41b,121,4615,True,False
codex,huashu-design,花叔 Design,huashu-design,用 HTML 做原型、幻灯、动画与设计评审（花叔风格）,.codex\skills\huashu-design\SKILL.md,2cb4ae6987746227bfe675e06bb5bd99d2363945f266e6b5ed07f40d0620273f,500,53510,True,False
codex,ideal-customer-profile,Ideal 客户 画像,ideal-customer-profile,医疗信息系统：临床安全、CDSS 与 PHI 合规,.codex\skills\ideal-customer-profile\SKILL.md,e5d6391c111d882399c08beb2f38ea178a1171fb2181fa1a4be432cebdb2f002,167,5909,False,False
codex,identify-assumptions-existing,Identify Assumptions Existing,identify-assumptions-existing,Identify Assumptions Existing：辅助完成相关分析、生成或审查任务,.codex\skills\identify-assumptions-existing\SKILL.md,8a0b740fe990da6305285c17ff9540d5a3c98a6864eacd52ace69068b349d7f0,46,1980,False,True
codex,identify-assumptions-new,Identify Assumptions New,identify-assumptions-new,Identify Assumptions New：辅助完成相关分析、生成或审查任务,.codex\skills\identify-assumptions-new\SKILL.md,9874a8d8c32de92635e939454b8bd4a247c85855a9f305ecd280fd7a338ea3c0,54,3138,False,True
codex,image-to-code,图片 到 代码,image-to-code,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.codex\skills\image-to-code\SKILL.md,d537661e0be9fc0e71d14ee1567e214c41fe7be76ad9c0db7e990101fcb5fc2e,1230,36010,False,False
codex,image2pencil,核心原则,image2pencil,核心原则：辅助完成相关分析、生成或审查任务,.codex\skills\image2pencil\SKILL.md,60cf771998c501618188b60a39752eea93bb691ad31bbf6f8ad0821993795c49,136,4227,False,True
codex,imagegen-frontend-mobile,Imagegen 前端 移动,imagegen-frontend-mobile,按 Figma 设计稿实现 HTML/CSS/JS，含节点提取与交互,.codex\skills\imagegen-frontend-mobile\SKILL.md,53d5f91d5c237033f523e629ac3327bfaa43cd487594ccb49efa5f45d3875e21,1467,39816,False,False
codex,imagegen-frontend-web,前端工程,imagegen-frontend-web,前端工程：辅助完成相关分析、生成或审查任务,.codex\skills\imagegen-frontend-web\SKILL.md,2f75fb0012aba3ba6a4fdd2f97805228d7d52755b91c667169cb2882067fe35b,989,36308,False,True
codex,improve-codebase-architecture,重构/清理,improve-codebase-architecture,重构/清理：去重、删死代码与结构收敛,.codex\skills\improve-codebase-architecture\SKILL.md,23c0e390622cd58aac9c2cdec24ea04ab9a44c0b9dd4cd58a490aebc436ecbe6,81,6303,False,False
codex,incremental-implementation,增量 Implementation,incremental-implementation,增量 Implementation：适用于重构等场景,.codex\skills\incremental-implementation\SKILL.md,8f1e423b9d021dab70bc8c77c134cf21065d03d80d6485f4a2a891fef2be1885,245,8851,False,False
codex,industrial-brutalist-ui,无障碍合规（WCAG）,industrial-brutalist-ui,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.codex\skills\industrial-brutalist-ui\SKILL.md,7d27a4415ddaac91ef88ecfc9e291a8441c0fa1d9f43e8d9cd0b2cf9862b622a,94,8299,False,False
codex,intended-vs-implemented,文档/ADR,intended-vs-implemented,文档/ADR：架构决策记录与技术说明撰写,.codex\skills\intended-vs-implemented\SKILL.md,1151e2c77393bfbea1d7020400fe7d222cb8fc9b9bf0f67eac8e13a7cc0067ee,43,3316,True,False
codex,interview-me,Interview Me,interview-me,Interview Me：辅助完成相关分析、生成或审查任务,.codex\skills\interview-me\SKILL.md,8d5cf0ba78475ed6628476345fa29ec96a28ed73eb9543a76549154944f66790,225,13959,False,True
codex,interview-script,客户 Interview 脚本,interview-script,客户 Interview 脚本：辅助完成相关分析、生成或审查任务,.codex\skills\interview-script\SKILL.md,b151b2d61e9ab9dea71ae19e8cbf8ef245ca16425d503e0458a3c125552f9fe4,107,4637,False,True
codex,investor-materials,融资/投资人材料,investor-materials,融资/投资人材料：路演叙事与数据呈现,.codex\skills\investor-materials\SKILL.md,13f0da95da5b17812f67c7a12c0190fc848d58acfd4f45dc511cd8cc299b2723,95,2478,False,False
codex,investor-outreach,投资人 Outreach,investor-outreach,融资/投资人材料：路演叙事与数据呈现,.codex\skills\investor-outreach\SKILL.md,cf2157837b7b2be9c6f116fc0244a2db2ea1738f9f6c65cc5d2f5840c43c87b3,75,1953,False,False
codex,issue-triage,Issue 分诊,issue-triage,Issue 分诊：辅助完成相关分析、生成或审查任务,.codex\skills\issue-triage\SKILL.md,482ec96487710c0b6ca4156919bef1e51672d4c7038bad032501c84d0776c7e2,358,11798,False,True
codex,iterative-retrieval,多 Agent 编排,iterative-retrieval,多 Agent 编排：子任务分发、汇总与验证闭环,.codex\skills\iterative-retrieval\SKILL.md,6cc32deea4fb62a6d00fc966cd06b250d719508348d83abdac274166cb31dfcb,210,6663,False,False
codex,job-stories,Job Stories,job-stories,Job Stories：辅助完成相关分析、生成或审查任务,.codex\skills\job-stories\SKILL.md,8821410f2445ab9aca28395fa890102c1555b5b8ba54d77a6b58b946977fd3e2,77,2838,False,True
codex,karpathy-guidelines,1. Think 在编码之前使用,karpathy-guidelines,1. Think 在编码之前使用：辅助完成相关分析、生成或审查任务,.codex\skills\karpathy-guidelines\SKILL.md,2f1eccf33a3577a6c0f472682b59d6477c1d6c3c7c9413bfab7925a25acf4176,28,1149,False,True
codex,kubernetes-operations,DevOps/部署,kubernetes-operations,DevOps/部署：容器、流水线与环境配置,.codex\skills\kubernetes-operations\SKILL.md,f93f96d1737e750b1f89aa2fc7b6867b2f9f4f15fdcf3fdfe3372ce4bb2d74e5,187,4314,False,False
codex,last30days,Last30days,last30days,Last30days：辅助完成相关分析、生成或审查任务,.codex\skills\last30days\SKILL.md,ceadead631b79f9007d47bb876353d1b47581c041ec95fe6704bed010d40f17e,1757,150340,True,True
codex,lean-canvas,Lean Canvas,lean-canvas,Lean Canvas：辅助完成相关分析、生成或审查任务,.codex\skills\lean-canvas\SKILL.md,85b81377b85931807e52b3f5f18a8300767d04a2de4be9b939f8f9c397584b5b,124,4747,False,True
codex,llm-integration,LLM Integration,llm-integration,LLM Integration：辅助完成相关分析、生成或审查任务,.codex\skills\llm-integration\SKILL.md,f5104aa948662eb0b3a65f67809b4be8b6a7e9e7b5c5a64c2bfbeec1b0116476,227,6165,False,True
codex,llm-router,LLM 路由,llm-router,LLM 路由：辅助完成相关分析、生成或审查任务,.codex\skills\llm-router\SKILL.md,2310e1b78dd1c569fca0ad4f570eab0ede2abce66d9947bc29c37d16b4360521,502,13019,True,True
codex,manage-skills,Skill 工程,manage-skills,Skill 工程：编写/验证 SKILL.md 与触发条件设计,.codex\skills\manage-skills\SKILL.md,9bc44913ad6c4c8c7de9a2c1f78c08db5180034ec8c3384f4d78fe4ce7635826,189,5885,False,False
codex,market-research,市场 研究,market-research,市场 研究：辅助完成相关分析、生成或审查任务,.codex\skills\market-research\SKILL.md,c192a7d7acb07f34d6ae2c62b24783a227ab4328d7cb4334d8311f8ff8656115,74,2007,False,True
codex,market-segments,医疗信息系统,market-segments,医疗信息系统：临床安全、CDSS 与 PHI 合规,.codex\skills\market-segments\SKILL.md,7cc93cba5447cab21c5cf0e25284b0cfaf27d72f3c024af0d1e3f85ee947ac87,82,3518,False,False
codex,market-sizing,融资/投资人材料,market-sizing,融资/投资人材料：辅助完成相关分析、生成或审查任务,.codex\skills\market-sizing\SKILL.md,9a65f4019eb927a921cc86c25e3b0d26c3bad783f7a1062656f6cbda5d23b8fe,92,4346,False,True
codex,marketing-ideas,营销 Ideas,marketing-ideas,编码前脑暴：澄清需求、探索方案并确认设计,.codex\skills\marketing-ideas\SKILL.md,14b833e47c75fc88fb568a95f0194403306ec54256c4b6854b9f35e5726bda8f,47,2073,False,False
codex,mcp-development,MCP 服务端 与 Tools,mcp-development,MCP 服务端 与 Tools：辅助完成相关分析、生成或审查任务,.codex\skills\mcp-development\SKILL.md,5e13cfc2b4a7e46ed625fa6459ec85f00f6784741ec944ae05f22a0187674c4f,187,4808,False,True
codex,mcp-server-patterns,MCP 服务端 模式,mcp-server-patterns,MCP 服务：工具协议、集成模式与调试,.codex\skills\mcp-server-patterns\SKILL.md,e6834120557f638de5d4a319a1dfe7abb37f8b995449f3b2b5c76f5c7a6ae499,66,3769,False,False
codex,memory-handoff,记忆 交接,memory-handoff,记忆 交接：辅助完成相关分析、生成或审查任务,.codex\skills\memory-handoff\SKILL.md,a0105719cbcb1a57c4ce927a4b64426081a1116db825a3ff5ae70b59abb505ed,20,1820,False,True
codex,metrics-dashboard,实验/分析,metrics-dashboard,实验/分析：辅助完成相关分析、生成或审查任务,.codex\skills\metrics-dashboard\SKILL.md,2fe88072dd4034168c4369b6b908e19c51b08eab7c117ef8952b2c5a2d72dd5a,96,5631,False,True
codex,microservices-design,Microservices 设计,microservices-design,Microservices 设计：辅助完成相关分析、生成或审查任务,.codex\skills\microservices-design\SKILL.md,d4487abae27e09ec21cb2b873704696404f178de7fc713758e74382ad7414782,169,4495,False,True
codex,migrate-to-shoehorn,迁移 到 Shoehorn,migrate-to-shoehorn,迁移 到 Shoehorn：辅助完成相关分析、生成或审查任务,.codex\skills\migrate-to-shoehorn\SKILL.md,8639a91d24b35f44551dc9974e5bfff7d2a417666b94a82a1d27795d683c5e92,118,2726,False,True
codex,minimalist-ui,极简 UI,minimalist-ui,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.codex\skills\minimalist-ui\SKILL.md,963aee8b69b8d0d66d11843ace96f804583278fb7d44d3879903243e076a128c,87,7869,False,False
codex,mobile-development,前端工程,mobile-development,前端工程：辅助完成相关分析、生成或审查任务,.codex\skills\mobile-development\SKILL.md,a119099971eda4120e794489039a31d61d6a67f3afd434b0829aee1731597996,221,5999,False,True
codex,monetization-strategy,编码前脑暴,monetization-strategy,编码前脑暴：澄清需求、探索方案并确认设计,.codex\skills\monetization-strategy\SKILL.md,e535bf0f3d6d5e8a4091a932bcc4e88d60e315500f0031cc98a64c484da465a2,153,6579,False,False
codex,monitoring-observability,Monitoring 可观测,monitoring-observability,Monitoring 可观测：辅助完成相关分析、生成或审查任务,.codex\skills\monitoring-observability\SKILL.md,aabba7d5985a12dec66582dd6be29b3fbc86e72919863f64a2c63d04076c937a,198,5568,False,True
codex,nextjs-mastery,应用 路由 结构,nextjs-mastery,应用 路由 结构：辅助完成相关分析、生成或审查任务,.codex\skills\nextjs-mastery\SKILL.md,2b38e83cda132e5f651e69b31b6e38975e5b734bf5a8d480c3952a097f9949f4,163,4648,False,True
codex,nextjs-turbopack,当 到 使用,nextjs-turbopack,Rust 工程：编译、所有权与 idiomatic 模式,.codex\skills\nextjs-turbopack\SKILL.md,cabbf4da317575a2c105e3606ae084b57d70db295b5034db8315264bf5b36462,43,2114,False,False
codex,north-star-metric,Domain 上下文,north-star-metric,Domain 上下文：辅助完成相关分析、生成或审查任务,.codex\skills\north-star-metric\SKILL.md,a35bc5b3d44de82ba8261e564b4857e10bcb00f4d62b8ef137c6d2b9fb74023f,77,3914,False,True
codex,observability-and-instrumentation,结构化诊断,observability-and-instrumentation,结构化诊断：辅助完成相关分析、生成或审查任务,.codex\skills\observability-and-instrumentation\SKILL.md,34bbd8617b5e818223a5b04b2b0d2a629fdf5e4171c6be1861940b39ee103d7b,201,10696,False,True
codex,obsidian-vault,Obsidian Vault,obsidian-vault,Obsidian Vault：辅助完成相关分析、生成或审查任务,.codex\skills\obsidian-vault\SKILL.md,2961013493719801b2d8b5729918a07286a08a7369e0e321c4a5153f772a2d96,59,1446,False,True
codex,opportunity-solution-tree,实验/分析,opportunity-solution-tree,实验/分析：A/B 测试解读与统计显著性判断,.codex\skills\opportunity-solution-tree\SKILL.md,d194606a0cf4e0407797d8a29d58b8bdb241c6e84e3f2c5a376fb9ac0e79a9c0,66,4089,False,False
codex,ouro-loop,Ouro-循环,ouro-loop,Ouro-循环：辅助完成相关分析、生成或审查任务,.codex\skills\ouro-loop\SKILL.md,8f190c48a2117cad54ee82b5c2abe07a6f0582d35237c2d07daa99b4d0eb3f81,19,769,False,True
codex,outcome-roadmap,Outcome Roadmap,outcome-roadmap,Outcome Roadmap：辅助完成相关分析、生成或审查任务,.codex\skills\outcome-roadmap\SKILL.md,51890676350200bd273b12501c8684cf2e3ed2aa976e43b3874ef7a9f6187848,70,3430,False,True
codex,performance,性能,performance,性能分析与优化：瓶颈定位、包体与运行时改进,.codex\skills\performance\SKILL.md,2d10b9a02b4a04e7d7201934686eb8392571cd52b57d206d6632e8639d4d33a0,438,12089,False,False
codex,performance-optimization,打包 分析 与 代码 Splitting,performance-optimization,性能分析与优化：瓶颈定位、包体与运行时改进,.codex\skills\performance-optimization\SKILL.md,87a5418919be4cf3ba1ee782688253a130118d8d17209adae903de7bf0dc88b2,191,5022,False,False
codex,pestle-analysis,Pestle 分析,pestle-analysis,Pestle 分析：辅助完成相关分析、生成或审查任务,.codex\skills\pestle-analysis\SKILL.md,e876c5e7719778d3025c3b20e28080357cc9feeac1187be1d34697d225c27788,127,4529,False,True
codex,plankton-code-quality,Plankton 代码 质量,plankton-code-quality,Hook/自动化：提交前检查与 Agent 工作流钩子,.codex\skills\plankton-code-quality\SKILL.md,878e19dc844988e2994ee099c2e5b33f79dc34c1ef00c98e8de3169cbf54804c,235,7884,False,False
codex,planning-and-task-breakdown,规划 与 任务 Breakdown,planning-and-task-breakdown,规划 与 任务 Breakdown：辅助完成相关分析、生成或审查任务,.codex\skills\planning-and-task-breakdown\SKILL.md,9d8a0270a1f0529cc2ab8cc7f121497a4ca1fbede86ef5998dcf016c31ed1d75,223,6889,False,True
codex,planning-with-files,规划 与 文件,planning-with-files,规划 与 文件：辅助完成相关分析、生成或审查任务,.codex\skills\planning-with-files\SKILL.md,1323a7242b6228d32857c7af7858ec30290a4818d0ad1e7e72189538aae24a97,307,12902,False,True
codex,planning-with-files-zh,文件规划系统,planning-with-files-zh,文件规划系统,.codex\skills\planning-with-files-zh\SKILL.md,a98a0589b14f318916b252d4b2f674b2dac04cdc805b0a7e901df1dc2abca739,214,6972,False,False
codex,pm-analytics,数据库/SQL,pm-analytics,数据库/SQL： schema 设计、查询优化与迁移,.codex\skills\pm-analytics\SKILL.md,fe860b0986d1379fe6f0d225c8d24832bfa11bc32a1d703e9c09ae5d64bc6d6b,345,23652,False,False
codex,pm-experiment-designer,无障碍合规（WCAG）,pm-experiment-designer,无障碍合规（WCAG）：ARIA、键盘导航与读屏适配,.codex\skills\pm-experiment-designer\SKILL.md,5dab2999826d731b0cd93ab10eb9e3261919d6c88970a7b17c959b7acd83e9b8,394,24477,False,False
codex,pm-image2pencil,鏍稿績鍘熷垯,pm-image2pencil,鏍稿績鍘熷垯：辅助完成相关分析、生成或审查任务,.codex\skills\pm-image2pencil\SKILL.md,7d18629db17f5b8d724cf53098032a2be85082cdbeaedd31e4a9828e85140c74,101,5681,False,True
codex,pm-image2proto,图片-到-原型 Skill,pm-image2proto,图片-到-原型 Skill：辅助完成相关分析、生成或审查任务,.codex\skills\pm-image2proto\SKILL.md,fd2bbb181ebfea2876619cf2530d864305772524973f60dea89e171d0fef756d,303,14727,False,True
codex,pm-prd-writer,PRD 撰写,pm-prd-writer,把模糊需求转化为可评审的产品需求文档（PRD）,.codex\skills\pm-prd-writer\SKILL.md,ca243ebb9621d568bfd79f53e9739f9a98678d9468ad515465fa7ccfc0595cd1,189,14564,False,False
